Image URL,Title,Article URL,Content,Date,Comments,Read Time,number_of_birders,number_of_observations,number_of_lists,number_of_species,number_of_unique_lists_with_media,names_of_birders,winner_name,how_was_winner_chosen,location_of_challenge,checklist_requirements,extra_condition,tips_or_important_points,bird_species_mentioned
https://birdcount.in/wp-content/uploads/2020/05/119011301-B-and-O-Flycatcher-Lathish-R-Nath-cropped-870x541.jpg,March 2020 eBirders of the Month,https://birdcount.in/mar20-ebirders/,"The all-India lockdown began towards the end of March, but people had already begun restricting their movements some days before. Despite this, there was a lot of birding in March. It isn't straightforward to compare birding with the previous months, though,...","May 1, 2020",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/05/154677851_Greater-Flamingo_Rahul-Singh-870x580.jpg,May 2020 eBirding Challenge,https://birdcount.in/may20-challenge/,"A Black Drongo swings to and fro mobbing a perched kite, a noisy Ashy Prinia visits a certain undergrowth repeatedly, a Purple Sunbird in his brilliant metallic blue plumage sings loudly from its favorite wire perch while turning its head side to side. All these,...","May 1, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/03/Purple-Sunbird-from-Parmil-Kumar-1-870x490.jpg,April 2020 eBirding Challenge,https://birdcount.in/apr20-challenge/,Birding can be uplifting in such difficult times. Birders crave opportunities to spend time in a quiet place with their favourite distractions: birds! We might be forced to stay in one place -- but that still gives plenty of opportunities to observe the birds...,"Mar 31, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/03/212221981-Water-Rail-Nitin-Chandra-870x580.jpg,February 2020 eBirders of the Month,https://birdcount.in/feb20-ebirders/,"If it's February, then it's the Great Backyard Bird Count that's occupying everyone's minds. The GBBC usually results in a spike in birding, and this year was no different. Here is the breakup of eBirding in the country in February 2020 (with previous month in...","Mar 16, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/02/203185721-Himalayan-Bluetail-Vinit-Bajpai-mod-870x474.jpg,January 2020 eBirders of the month,https://birdcount.in/jan20-ebirders/,"We begin the year with a bang! The combination of the new year and the Asian Waterbird Census (AWC) meant a jump in eBirding in India. Here is the breakup of eBirding in the country in January 2020 (with previous month in brackets): Number of birders: 2,776...","Feb 29, 2020",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/02/50777931_Tufted-Duck_Tarunjyoti-Tewari-870x623.jpg,March 2020 eBirding Challenge,https://birdcount.in/mar20-challenge/,"Phew! That was a lot of birding in February and we hope you enjoyed it, especially the Great Backyard Bird Count! Please remember to finish uploading all your GBBC / CBC lists by 1 March. Being a transitional period between winter and spring/summer,  March is an...","Feb 29, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/01/149805601_Grandala_Albin-Jacob-870x297.jpg,February 2020 eBirding Challenge,https://birdcount.in/feb20-challenge/,The year 2020 started with much enthusiasm with bird watchers volunteering for the Asian Wetland Census! This enthusiasm continues in February as birders will take part in one of the largest birding events in India- the Great Backyard Bird Count (GBBC). This year...,"Jan 31, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2020/01/73400231-Cotton-Teal-Sajeev-Krishnan-870x581.jpg,December 2019 eBirders of the month,https://birdcount.in/dec19-ebirders/,"The last month of the year is usually a heavily birded one, and this year is no different. Here is the breakup of eBirding in the country in December 2019 (with previous month in brackets): Number of birders: 2,220 (2,068)Number of lists (all types): 20,300...","Jan 18, 2020",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/12/78935071_Spotted-Forktail_Martjaan-870x580.jpg,January 2020 eBirding Challenge,https://birdcount.in/jan20-challenge/,"2020 is just around the corner! January starts with a bang, with a boatload of birding. See here to know about the various birding related events happening across the country. Just like every year, this month is dedicated to the Asian Waterbird Census (AWC). Since...","Dec 29, 2019",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/12/133233191-Reef-Heron-Mehala-Kumar-870x580.jpg,November 2019 eBirders of the month,https://birdcount.in/nov19-ebirders/,"With the winter season hotting up (cooling down?), more and more birders are out and about. Here is the breakup of eBirding in the country in November 2019 (with previous month in brackets): Number of birders: 2,068 (1,924)Number of lists (all types): 19,300...","Dec 20, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/11/181653731-Siberian-Stonechat-Manujla-Desai-870x580.jpg,October 2019 eBirders of the month,https://birdcount.in/oct19-ebirders/,"There is rumour of the late arrival of many migrants, and of low numbers of those that have arrived. Is this actually true? Only you can help find out! Join the increasing number of birders who are out and about at this time of year. Here is the breakup of eBirding...","Nov 21, 2019",5 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/10/80528911_Black-headed-Gull_Pravar-Mourya-1-870x653.jpg,November 2019 eBirding Challenge,https://birdcount.in/nov19-challenge/,"October has been a busy month for bird watchers across the globe. From national events like Wildlife Week and Wild Bird Day, this month also saw global campaigns like Global Bird Rescue and World Migratory Bird Day. With this month and its eBirding challenge coming...","Oct 31, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/10/180671251-Green-Sandpiper-Vasen-Suli-crop-870x381.jpg,September 2019 eBirders of the month,https://birdcount.in/sept19-ebirders/,"Many winter migrants start arriving in September, and there is corresponding increase in birding in the country -- an interesting commentary on the behaviour of birdwatchers! Here is the breakup of eBirding in the country in September 2019 (with previous month in...","Oct 18, 2019",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/09/178170581_Sudip-Gosh_Lesser-Sand-Plover-870x580.jpg,October 2019 eBirding Challenge,https://birdcount.in/oct19-challenge/,"October is an exciting month for birders. Apart from general migration picking up,  a large number of young birds will be on their first migratory journey. Young (first year) birds can often be told apart from adults by their distinctive appearances; have you been...","Sep 30, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/09/172132791-Sirkeer-Karmannye-Chaudhary-870x576.jpg,August 2019 eBirders of the Month,https://birdcount.in/aug2019-ebirders/,"August is still a rainy month in many places in India, and even through some early migrants have started appearing, we still don't see the uptick in birding that comes with winter. Our appreciation for the birders who are out and about in this season -- your...","Sep 21, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/08/chestnut-crowned-warbler-870x547.jpg,September 2019 eBirding Challenge,https://birdcount.in/sept19-challenge/,The challenge for August was to explore new hotspots where you have never birded before. We hope you enjoyed this challenge and had some adventures! We would love to hear them: do send your stories (between 500- 1000 words) to skimmer@birdcount.in Given the harsh...,"Aug 29, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/08/Red-Munia-Karmannye-Chaudhary-168905731-cropped-flipped-870x381.jpg,July 2019 eBirders of the month,https://birdcount.in/jul19-ebirders/,"July brings rain to most parts of India. This year, the rains have been particularly severe, with floods in several places. No wonder birding is at a bit of a lull this month. Here is the breakup of eBirding in the country in July 2019 (with previous month in...","Aug 20, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/07/Lesser-Florican_Manoj-Kumar-870x580.jpg,August 2019 eBirding Challenge,https://birdcount.in/aug19-challenge/,"While some of our resident species are in their last phase of breeding (feeding their young), the juveniles of other birds such as Pied Bushchats, Black Drongos and White-eyed Buzzards have already transitioned being independent of their parents. August is an...","Jul 23, 2019",5 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/07/167118021-lakshmikant-Neve-cropped-1-870x443.jpg,June 2019 eBirders of the month,https://birdcount.in/jun19-ebirders/,"June is an odd month when parts of India are still reeling in the heat and other parts see heavy rain -- neither very conducive to birding. Still, you can't keep birders away from birding! Here is the breakup of eBirding in the country in June 2019 (with previous...","Jul 16, 2019",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/06/RC1_1b-1-870x427.jpg,July 2019 eBirding Challenge,https://birdcount.in/jul19-challenge/,"July brings the monsoon in full swing - clouds full of rain hang above, usually accompanied by thunder, lightning and strong winds. With the rains, the bare lands are transformed into lush grasslands and many species such as rain quails, bush-quails, and black...","Jun 30, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/06/Screenshot-from-2019-06-19-12-55-08-870x347.png,May 2019 eBirders of the month,https://birdcount.in/may19-ebirders/,"Most of India reels under the hear in the month of May, and this is typically not a month in which birders are particularly active (apart from in the mountains). Still, an impressive amount of eBirding took place this May. Here is the breakup of eBirding in the...","Jun 19, 2019",0 Comments,1 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/05/LHC_2-crop-e1559118398110-870x651.jpg,June 2019 eBirding Challenge,https://birdcount.in/jun19-challenge/,"Bird watchers may have taken refuge in the cooler interiors of their homes during the hot month of May but a number of resident birds went about their business of breeding in the heat. In many parts of India, June can still be hot but not for long. Dark clouds will...","May 31, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/05/91432691-Great-Barbet-Saurabh-Sawant-870x580.jpg,April 2019 eBirders of the month,https://birdcount.in/apr19-ebirders/,"April is an interesting month for birding. Many remaining winter migrants are on their way back, and breeding activity is widespread among residents and summer visitors. Here is the breakup of eBirding in the country in April 2019 (with previous month in brackets):...","May 17, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/04/SPD_001-e1556612440107-870x434.jpg,May 2019 eBirding Challenge,https://birdcount.in/may19-challenge/,"Have you ever seen a female Barred Buttonquail fighting with another female, to defend her mate? Have you ever seen how babblers react in the presence of a brood parasitic cuckoo? Or how males in many species provide nutrients to a female, as pre-copulatory food...","Apr 30, 2019",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/04/88969331-Verditer-Flycatcher-Abhishek-Das-1-870x490.jpg,March 2019 eBirders of the month,https://birdcount.in/mar19-ebirders/,"Birding activity in India usually drops from February (with the GBBC) to March, and this year was no different. Here is the breakup of eBirding in the country in March 2019 (with previous month in brackets): Number of birders: 2,227 (2,916)Number of lists (all...","Apr 18, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/03/21679661-Black-and-Orange-Flycatcher-Bopanna-Pattada-870x580.jpg,April 2019 eBirding Challenge,https://birdcount.in/apr19-challenge/,"It's April and that means breeding has started or will start very soon for many species in most parts of India. What better time to focus on recording the calls and songs that are all around us at this time of year! This month, the challenge focusses on both...","Mar 31, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/03/140900091-Bluethroat-Sriram-Reddy-mod-870x360.jpg,February 2019 eBirders of the month,https://birdcount.in/feb19-ebirders/,"February is a month of major birding activity, partly due to the Great Backyard Bird Count. Here is the breakup of eBirding in the country in February 2019 (with previous month in brackets): Number of birders: 2,916 (2,378) Number of lists (all types): 47,800...","Mar 17, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/02/137802061-Himalayan-Monal-Ajit-Hota-crop-870x472.jpg,March 2019 eBirding Challenge,https://birdcount.in/mar19-challenge/,"February was very busy for Indian birders, with all the events, festivals and the GBBC. But let's look ahead to March, and to a new monthly eBirding challenge! Birding is often a social activity, and is a great way to meet others with similar interests, make new...","Feb 28, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/02/135371831-Small-Pratincole-Vyom-Vyas-870x561.jpg,January 2019 eBirders of the month,https://birdcount.in/jan19-ebirders/,"A new year and lots of new birding! Here is the breakup of eBirding in the country in January 2019 (with previous month in brackets): Number of birders: 2,378 (2,002)Number of lists (all types): 33,600 (20,500)Number of observations: 6.04 lakh (4.07 lakh) January...","Feb 18, 2019",6 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/01/Eurasian-Hoopoe_Ravi-Naidu-e1548760783784-870x360.jpg,February 2019 eBirding Challenge,https://birdcount.in/feb2019-ebirding-challenge/,Bird with increased frequency over the GBBC period to meet the Feb challenge target.,"Jan 30, 2019",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2019/01/132338541-Bhaarat-Vyas-870x611.jpg,December 2018 eBirders of the month,https://birdcount.in/dec18-ebirders/,"The last month of the year, but the middle of the winter birding season in India -- here is the breakup of eBirding in the country in December 2018 (with previous month in brackets): Number of birders: 2,002 (1,685)Number of lists (all types): 20,500 (16,200)Number...","Jan 18, 2019",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/12/Basai-Wetland_Anil-T-870x402.jpg,January 2019 eBirding Challenge,https://birdcount.in/jan19-challenge/,The challenge this month is to contribute to the national effort towards the AWC.,"Dec 31, 2018",3 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/12/124237891-STSE-Rajdeep-Mitra-870x580.jpg,November 2018 eBirders of the Month,https://birdcount.in/nov18-ebirders/,"As we enter the main winter birding season in India, here is the breakup of eBirding in the country in November 2018 (with previous month in brackets): Number of birders: 1,685 (1,528) Number of lists (all types): 16,200 (15,400) Number of observations: 3.31 lakh...","Dec 7, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/11/Gadwall_Vinoba-Anand-870x581.jpg,December 2018 eBirding Challenge,https://birdcount.in/dec2018-challenge/,"In December, we'll focus on both birding effort as well as media uploads.","Nov 30, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/11/120453941-Indian-Golden-Oriole-Rahul-Singh-1-870x580.jpg,October 2018 eBirders of the Month,https://birdcount.in/oct18-ebirders/,"Last month saw a sharp uptick in birding activity in India. Here is the breakup of eBirding in the country in October 2018 (with previous month in brackets): Number of birders: 1,528 (1,171) Number of lists (all types): 15,400 (11,500) Number of observations: 2.81...","Nov 10, 2018",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/10/118636311-Sanjay-Malik-Common-Cuckoo-870x489.jpg,November 2018 eBirding challenge,https://birdcount.in/nov18-challenge/,"The October eBirding Challenge asked birders to mark the Wildlife Week celebrations and the first ever Wild Bird Day with additional birding. Were you able to achieve the target? Across the country, the winter migrants have settled and birders are being treated to...","Oct 31, 2018",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/10/114194611-Red-Munia-Fareed-Mohmed-870x446.png,September 2018 eBirders of the month,https://birdcount.in/sept18-ebirders/,"Updated on 11 Oct 2018 to correct an error in analysis As the winter approaches, both migrants and birders are more active. Here is the breakup of eBirding in India in the month of September 2018 (with previous month in brackets): Number of birders: 1,171 (1,069)...","Oct 10, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/09/Common-Snipe_Sneha-Gupta-870x581.jpg,October 2018 eBirding Challenge,https://birdcount.in/oct18-challenge/,This month's challenge involves birding during the Wildlife Week,"Sep 30, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/09/113789351-Leiothrix-Sandip-Das-870x522.jpg,August 2018 eBirders of the month,https://birdcount.in/aug18-ebirders/,"We see a bit of an uptick in birding in August, as some migrants start trickling in and birders venture further afield. Here is the breakup of eBirding in India in the month of August 2018 (with previous month in brackets): Number of birders: 1,069 (920) Number of...","Sep 7, 2018",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/08/Garganey_Kavi-Nanda-870x580.jpg,September 2018 eBirding Challenge,https://birdcount.in/sept18-challenge/,The challenge in September is to upload a minimum of 20 checklists and spend an aggregate of at least 12 hours of birding over the course of this month.,"Aug 30, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/08/108255071-Whiskered-Yuhina-Balaji-PB-870x581.jpg,July 2018 eBirders of the month,https://birdcount.in/jul18-ebirders/,"Breeding of many species continues in July, and we should also see a number of fledgelings and birds in immature plumage in the breaks between the rain. Here is the breakup of birding in India in the month of July 2018 (with previous month in brackets): Number of...","Aug 7, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/07/WEB_Albin-Jacob-870x522.jpg,August 2018 eBirding Challenge,https://birdcount.in/aug18-challenge/,"The August challenge is to upload at least 5 checklists a week, and 2 from a hotspot you haven't visited.","Jul 31, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/07/61717761-Pied-Cuckoo-Mittal-Gala-crop-870x420.jpg,June 2018 eBirders of the month,https://birdcount.in/jun18-ebirders/,"June brings welcome rain to many parts of the country, and a number of species are in full breeding activity, so it is a very interesting month for birding. Here is the breakup of birding in India in the month of June 2018 (with previous month in brackets): Number...","Jul 6, 2018",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/06/TBFlowerpecker_Parmil-Kumar-870x467.png,July 2018 eBirding Challenge,https://birdcount.in/july2018-challenge/,The challenge this month is simple. Upload a minimum of 31 complete checklists of at least 15 minutes duration.,"Jul 1, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/06/103439481-Samish-Dongre-870x402.jpg,May 2018 eBirders of the month,https://birdcount.in/may18-ebirders/,"May is the month with the lowest birding activity in India, but hundreds of intrepid birders are still out there, watching and recording the species they see! Here is the breakup of birding in India in the month of May 2018 (with previous month in brackets): Number...","Jun 7, 2018",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/05/FTDC_Raaj-Bora-870x580.jpg,June 2018 eBirding Challenge,https://birdcount.in/jun18-challenge/,"The challenge this month is to upload a minimum of 30 complete checklists of at least 15 minutes duration, of which at least three lists must document a brood-parasitic cuckoo (seen or heard).","May 31, 2018",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/05/96387781-Brown-Dipper-Balwant-Negi-crop-870x449.jpg,April 2018 eBirders of the month,https://birdcount.in/apr18-ebirders/,"As the temperature rises in most parts of India, April tends to see a further drop in birding activity. Here is the breakup of birding in India in the month of April 2018 (with previous month in brackets): Number of birders: 1,271 (1,611) Number of lists (all...","May 6, 2018",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/05/97269521-Pied-Bushchat-Rajesh-Kalra-cropped-870x402.jpg,May 2018 eBirding Challenge,https://birdcount.in/may18-challenge/,"May is peak breeding season for birds across India. Or is it? Sadly breeding seasonality of our birds is poorly known. With Endemic Bird Day approaching, let's go out to see how many subcontinental endemics are around us. Many of these birds are resident and this...","May 1, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/11/River-Lapwing-870x580.jpg,March 2018 eBirders of the month,https://birdcount.in/mar18-ebirders/,"After February (which contains the  GBBC), generally see a bit of a drop in birding activity, but those who do go out birding in March are usually not disappointed! Here is the breakup of birding in India in the month of March 2018 (with previous month in...","Apr 6, 2018",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/03/SSCheema_RTLaugher-870x580.jpg,April 2018 eBirding Challenge,https://birdcount.in/apr18-challenge/,"The challenge in March was to bird often, and bird often with other birders! This month, wed like to change things a bit and see what species we can all record over a period of a month at our favourite patches. As temperatures soar across several parts of the...","Mar 31, 2018",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/03/2400-30_1184x800-870x588.jpeg,February 2018 eBirders of the month,https://birdcount.in/feb18-ebirders/,"With the winter, the GBBC, and several other events and festivals - February is a month for birding quite unlike any other! Here is the breakup of birding in India in the month of February 2018 (with previous month in brackets): Number of birders: 2,273 (1,476)...","Mar 11, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/02/Lemon-rumped-Warbler_Suresh-Rana-870x620.jpg,March 2018 eBirding Challenge,https://birdcount.in/mar18-challenge/,The challenge this month is to upload at least 30 checklists with a few shared between fellow birders.,"Feb 28, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/02/2400-32_1202x800-870x579.jpeg,January 2018 eBirders of the month,https://birdcount.in/jan18-ebirders/,"Birding is (almost?) at its peak in January. Here is the break-up of eBirding in India in Jan 2018 (with previous month in brackets). Number of birders: 1,476 (1,792) Number of lists (all types): 16,500 (25,500) Number of observations: 3.37 lakh (4.59 lakh) January...","Feb 6, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/01/Spotted-Owlet_Abhijeet-Avate-870x580.jpg,February 2018 eBirding Challenge,https://birdcount.in/feb18-challenge/,"Upload at least 20 eligible lists during GBBC (16-19 Feb), and another 20 eligible lists in the other twenty-four days of February","Jan 30, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2018/01/80941891-Crab-Plover-Krishna-Murthy-870x341.jpg,December 2017 eBirders of the month,https://birdcount.in/dec17-ebirders/,"December is peak birding season in much of India. Here is the break-up of eBirding in India in Dec 2017 (with previous month in brackets). Number of birders: 1,476 (1,288) Number of lists (all types): 16,500 (12,800) Number of observations: 3.37 lakh (2.42 lakh)...","Jan 8, 2018",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/12/Birds_Kuttettan-Munnar-1-870x580.jpg,January 2018 eBirding Challenge,https://birdcount.in/jan18-challenge/,The challenge this month is to contribute to the national effort towards the Asian Waterbird Census.,"Dec 31, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/12/2400-33_1198x800-870x581.jpeg,November 2017 eBirders of the month,https://birdcount.in/nov17-ebirders/,"As temperatures cool and migrations spread through the country, birders fan out as well. Here is the break-up of eBirding in India in Nov 2017 (with previous month in brackets). Number of birders: 1,288 (1,162) Number of lists (all types): 12,800 (11,000) Number of...","Dec 6, 2017",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/11/Pintail_Ravi-Naidu_CG-870x580.jpg,December 2017 eBirding Challenge,https://birdcount.in/dec17-challenge/,"In December, we'll focus on both birding effort as well as media uploads.","Nov 30, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/11/72257421-Wryneck-Harshjeet-Bal-crop-870x383.jpg,October 2017 eBirders of the month,https://birdcount.in/oct17-ebirders/,"October is when the winter migration season heats up and more and more birders are out and about. Here is the break-up of eBirding in India in Oct 2017 (with previous month in brackets). Number of birders: 1,162 (957) Number of lists (all types): 11,000 (12,100)...","Nov 6, 2017",0 Comments,4 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/10/Sandeep-Telang_E-Coot-870x489.jpg,November 2017 eBirding Challenge,https://birdcount.in/nov17-challenge/,"The October eBirding challenge was simple - just bird a lot, aggregating to 15 hours for the entire month. Were you able to achieve the target? The winter migrants have settled across the country now and birders are being treated to the sights and sounds of birds...","Oct 31, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/04/69103151-YW-Lapwing-Saurabh-Agrawal-870x580.jpg,September 2017 eBirders of the month,https://birdcount.in/sep17-ebirders/,"September sees more of a transition in our birdlife, a transition that starts in July and continues on to November -- with more and more species and individuals of migrant birds seeking their winter home in India. Accordingly, September usually sees an uptick in...","Oct 7, 2017",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/09/DSCN6893-Crop-1-870x452.jpg,October 2017 eBirding Challenge,https://birdcount.in/oct17-challenge/,"This month, the challenge is to spend as much time listing as possible.","Sep 30, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/09/28697161-Saify-Egyptian-Vulture-870x577.jpg,August 2017 eBirders of the month,https://birdcount.in/aug17-ebirders/,"It has been raining over much of the country in August. Many resident birds are in the late stages of breeding, and fledglings and juveniles are quite common to see: a great time for birding! Here is the break-up of eBirding in India in Aug 2017 (with previous...","Sep 6, 2017",0 Comments,12 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/08/Cin-Tit_Bhanu-870x653.jpg,September 2017 eBirding Challenge,https://birdcount.in/sept17-challenge/,The challenge in September is to upload at least one checklist for every day of the month.,"Aug 31, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/08/LWD_Venugopala-Prabhu-870x489.jpg,July 2017 eBirders of the Month,https://birdcount.in/jul17-ebirders/,"Of the 925 eBirders from India in July, 55 met or exceeded the July target. 11 birders met the target for the gap-filling challenge.","Aug 6, 2017",2 Comments,12 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/08/2400-13.jpeg,August 2017 eBirding Challenge,https://birdcount.in/aug17-challenge/,"The challenge in August is to upload at least 5 checklists a week, including 2 from an existing hotspot where you have not birded before.","Aug 1, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/07/Able-Lawrence-PH-Parakeet-4-870x641.jpg,June 2017 eBirders of the Month,https://birdcount.in/jun17-ebirders/,"With the monsoon bringing a welcome break from the summer heat in some parts of the country, June is a good time to be out and about -- for example looking for breeding birds. Here is the break-up of eBirding in India in June 2017 (with previous month in brackets)....","Jul 7, 2017",0 Comments,11 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/06/2400-34_1280x677-870x460.jpeg,July 2017 eBirding Challenge,https://birdcount.in/jul17-challenge/,"The challenge in June was to upload 30 no-X, complete checklists of at least 15-minute duration of which at least three lists must document a brood-parasitic cuckoo (seen or heard). Each year, a lull in birding activity is witnessed in July as the monsoon makes its...","Jun 30, 2017",4 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/06/60081841-Sanjay-Karanth-Peafowl-870x465.jpg,May 2017 eBirders of the Month,https://birdcount.in/may17-ebirders/,"The summer doldrums have set in, and birders are not venturing out as much as we did in the winter months. There are still good reasons to be out birding, though! Here is the break-up of eBirding in India in May (with previous month in brackets). Number of birders:...","Jun 7, 2017",0 Comments,13 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/05/CHC_Gopakumar-870x616.jpg,June 2017 eBirding Challenge,https://birdcount.in/jun17-challenge/,June 2017 eBirding and Gap-filling challenges.,"May 31, 2017",2 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/05/BrahminyKite-SrinivasD-870x496.jpg,April 2017 eBirders of the Month,https://birdcount.in/apr17-ebirders/,"Before moving on to the results for the monthly challenges, here is a brief glimpse of birding in April by-the-numbers (with previous month in brackets). Number of birders: 1,060 (1,360) Number of lists (all types): 10,200 (20,600) Number of lists (complete, 15min...","May 7, 2017",2 Comments,13 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/04/SBFantail_Sanjay-Malik-870x580.jpg,May 2017 eBirding Challenge,https://birdcount.in/may17-challenge/,"The challenge for the month of May is to upload at least 30 no-X, complete of at least 15-minute duration. The checklists of all those who complete the challenge will be pooled together, out of which the one list will be chosen at random out of those that contain a breeding code. The person who uploaded that list will be given a small gift in appreciation.","Apr 30, 2017",0 Comments,2 min read,,,,,,,,,,,,,
